code,category,series,title,raw_id
W,일학습병행자격,L3,건강운동체형관리_L3_ver2.0,W_건강운동체형관리_L3_ver2.0
W,일학습병행자격,L4,스포츠클럽관리_L4_ver2.0,W_스포츠클럽관리_L4_ver2.0
W,일학습병행자격,L3,여가레크리에이션지도_L3_ver2.0,W_여가레크리에이션지도_L3_ver2.0
W,일학습병행자격,L3,스포츠관광플래닝_L3_ver2.0,W_스포츠관광플래닝_L3_ver2.0
W,일학습병행자격,L2,한식조리_L2_ver2.0,W_한식조리_L2_ver2.0
W,일학습병행자격,L4,한식조리_L4_ver2.0,W_한식조리_L4_ver2.0
W,일학습병행자격,L2,양식조리_L2_ver2.0,W_양식조리_L2_ver2.0
W,일학습병행자격,L4,양식조리_L4_ver2.0,W_양식조리_L4_ver2.0
W,일학습병행자격,L2,중식조리_L2_ver2.0,W_중식조리_L2_ver2.0
W,일학습병행자격,L4,중식조리_L4_ver2.0,W_중식조리_L4_ver2.0
W,일학습병행자격,L2,일식조리_L2_ver2.0,W_일식조리_L2_ver2.0
W,일학습병행자격,L4,일식조리_L4_ver2.0,W_일식조리_L4_ver2.0
W,일학습병행자격,L2,복어조리_L2_ver2.0,W_복어조리_L2_ver2.0
W,일학습병행자격,L4,복어조리_L4_ver2.0,W_복어조리_L4_ver2.0
W,일학습병행자격,L3,식음료서비스_L3_ver2.0,W_식음료서비스_L3_ver2.0
W,일학습병행자격,L3,CNC밀링가공_L3_ver2.0,W_CNC밀링가공_L3_ver2.0
W,일학습병행자격,L2,밀링가공_L2_20V1,W_밀링가공_L2_20V1
W,일학습병행자격,L3,연삭가공_L3_20V1,W_연삭가공_L3_20V1
W,일학습병행자격,L3,CNC선반가공_L3_20V1,W_CNC선반가공_L3_20V1
W,일학습병행자격,L3,CNC밀링가공_L3_20V1,W_CNC밀링가공_L3_20V1
W,일학습병행자격,L3,와이어방전가공_L3_20V1,W_와이어방전가공_L3_20V1
W,일학습병행자격,L4,형조방전가공_L4_20V1,W_형조방전가공_L4_20V1
W,일학습병행자격,L3,레이저가공_L3_20V1,W_레이저가공_L3_20V1
W,일학습병행자격,L3,기계장치조립_L3_20V1,W_기계장치조립_L3_20V1
W,일학습병행자격,L2,기계요소조립_L2_20V1,W_기계요소조립_L2_20V1
W,일학습병행자격,L3,기계장치제어_L3_20V1,W_기계장치제어_L3_20V1
W,일학습병행자격,L4,기계생산관리_L4_20V1,W_기계생산관리_L4_20V1
W,일학습병행자격,L5,기계생산관리_L5_20V1,W_기계생산관리_L5_20V1
W,일학습병행자격,L4,기계품질경영_L4_20V1,W_기계품질경영_L4_20V1
W,일학습병행자격,L5,기계품질경영_L5_20V1,W_기계품질경영_L5_20V1
W,일학습병행자격,L3,동력기계설치·정비_L3_20V1,W_동력기계설치·정비_L3_20V1
W,일학습병행자격,L3,생산기계설치·정비_L3_20V1,W_생산기계설치·정비_L3_20V1
W,일학습병행자격,L4,생산기계설치·정비_L4_20V1,W_생산기계설치·정비_L4_20V1
W,일학습병행자격,L3,승강기유지관리_L3_20V1,W_승강기유지관리_L3_20V1
W,일학습병행자격,L3,승강기설치_L3_20V1,W_승강기설치_L3_20V1
W,일학습병행자격,L2,냉동공조설치_L2_20V1,W_냉동공조설치_L2_20V1
W,일학습병행자격,L3,냉동공조설계_L3_20V1,W_냉동공조설계_L3_20V1
W,일학습병행자격,L3,냉동공조운영관리_L3_20V1,W_냉동공조운영관리_L3_20V1
W,일학습병행자격,L5,자동차시험평가_L5_20V1,W_자동차시험평가_L5_20V1
W,일학습병행자격,L2,자동차정비_L2_20V1,W_자동차정비_L2_20V1
W,일학습병행자격,L3,자동차정비_L3_20V1,W_자동차정비_L3_20V1
W,일학습병행자격,L2,자동차차체정비_L2_20V1,W_자동차차체정비_L2_20V1
W,일학습병행자격,L2,자동차보수도장_L2_20V1,W_자동차보수도장_L2_20V1
W,일학습병행자격,L3,자동차차체도장_L3_20V1,W_자동차차체도장_L3_20V1
